lat,lng,women_40plus
36.036087,140.125985,48
36.03244,140.115869,136
36.02904,140.124476,106
36.031882,140.136773,158
36.025538,140.139709,96
36.024094,140.130757,67
36.035111,140.09115,59
36.033674,140.131281,42
36.059911,140.096916,155
36.055432,140.106182,122
36.054546,140.114287,119
36.058464,140.113991,186
36.027228,140.105761,508
36.086695,140.100184,1045
36.061768,140.106577,1830
36.070756,140.092692,16
36.049638,140.115957,411
36.061102,140.130626,568
36.049813,140.127195,397
36.062395,140.121848,1730
36.024314,140.114638,498
36.075657,140.112909,414
36.095618,140.012324,1327
36.093982,140.025026,45
36.096369,140.039851,64
36.095521,140.049597,115
36.105941,140.042827,201
36.124689,140.039278,663
36.116563,140.058341,268
36.087617,140.070097,17
36.101979,140.070367,143
36.10035,140.058673,231
36.091177,140.061588,51
36.123428,140.027429,129
36.087596,140.066798,510
36.121031,140.015808,235
36.10533,140.028219,186
36.138832,140.093926,753
36.133033,140.099357,71
36.13326,140.106963,256
36.148557,140.086542,104
36.155879,140.082079,67
36.124711,140.081459,94
36.127998,140.088138,868
36.145982,140.06332,275
36.131819,140.064165,409
36.140099,140.051028,305
36.11332,140.084382,581
36.140724,140.010593,715
36.146541,140.025564,296
36.145916,140.036705,277
36.154954,140.117199,612
36.148004,140.098416,67
36.145617,140.130857,160
36.135094,140.137093,56
36.164356,140.113288,77
36.17421,140.121185,129
36.184264,140.113645,98
36.17428,140.095037,1128
36.160932,140.090856,93
36.17104,140.081063,119
36.176044,140.082084,18
36.179215,140.069245,293
36.167269,140.061693,312
36.1637,140.07532,104
36.182105,140.053527,46
36.171543,140.039713,432
36.186196,140.029823,152
36.166715,140.016075,310
36.2076,140.059176,73
36.199249,140.06557,141
36.191827,140.06443,68
36.188909,140.058323,51
36.198757,140.047759,223
36.217613,140.105138,185
36.204535,140.083861,264
36.214072,140.077592,178
36.223577,140.069674,242
36.194575,140.109904,276
36.202258,140.10703,193
36.194146,140.076556,51
36.18725,140.07642,29
36.183131,140.080153,49
36.187842,140.084604,32
36.112664,140.129962,90
36.108674,140.13676,211
36.109012,140.144372,148
36.107238,140.152822,114
36.10746,140.146245,132
36.099802,140.151244,115
36.103501,140.145576,66
36.099792,140.13734,253
36.093505,140.145007,213
36.082505,140.151368,169
36.081075,140.139512,589
36.071002,140.155506,331
36.062319,140.15934,808
36.067546,140.147012,588
36.075441,140.130399,341
36.095046,140.116637,230
36.106605,140.11535,213
36.094481,140.124523,109
36.089608,140.131211,447
36.125297,140.114074,477
36.119281,140.125358,62
36.11101,140.100342,3
36.103226,140.104862,410
36.084729,140.111318,1446
36.081229,140.124077,1850
36.06777,140.125914,589
36.069149,140.134009,1340
36.056559,140.139564,793
36.110515,140.113535,450
36.135786,140.082212,271
36.101468,140.045394,596
36.075598,140.098339,87
35.998794,140.105432,57
35.989369,140.114975,149
35.973856,140.106405,134
36.004327,140.102841,44
35.979715,140.095622,281
36.007915,140.094487,45
36.015188,140.100534,141
36.010386,140.122067,65
36.020062,140.135787,71
36.011412,140.138313,156
36.000814,140.122017,528
35.985837,140.126542,161
36.020858,140.127377,189
35.98129,140.125281,526
35.991863,140.123036,415
36.009143,140.101693,345
35.989834,140.110806,1084
36.020862,140.103537,95
35.960503,140.111906,135
36.002236,140.13141,1634
35.950468,140.117153,175
35.960343,140.103498,661
35.986323,140.091897,177
35.997105,140.091233,32
35.990166,140.100503,59
35.99071,140.091365,30
35.967259,140.098707,47
35.95649,140.104602,37
35.95511,140.111989,67
35.987069,140.133923,113
36.008415,140.110859,131
36.01797,140.133121,73
36.020037,140.115492,25
36.01969,140.110384,109
36.015215,140.12888,155
36.09544,140.079399,754
36.085232,140.083228,2003
36.078601,140.075809,667
36.063811,140.058658,652
36.057563,140.059377,312
36.045165,140.063241,189
36.035954,140.052994,784
36.024815,140.060177,362
36.012836,140.068159,116
36.015142,140.052161,243
36.034619,140.084836,386
36.113979,140.122375,212
36.099234,140.123839,63
36.103349,140.127551,34
36.069407,140.040572,17
36.05901,140.046296,66
36.398181,140.526446,120
36.396331,140.526118,69
36.394604,140.527703,106
36.391389,140.525133,241
36.390318,140.526864,61
36.388408,140.525731,92
36.390806,140.529395,390
36.387043,140.531354,264
36.385792,140.535736,422
36.384084,140.556135,3353
36.412406,140.540834,2489
36.376526,140.522623,933
36.38486,140.518484,642
36.391691,140.521401,451
36.372276,140.538161,462
36.365458,140.553582,959
36.385227,140.49438,441
36.406992,140.49679,3019
36.398932,140.502018,1611
36.394346,140.519494,634
36.392876,140.516865,15
36.398963,140.569376,2871
36.420149,140.590498,373
36.418968,140.564602,2127
36.417544,140.51652,1993
36.433389,140.540122,29
36.433343,140.524205,1365
36.448037,140.529963,1132
36.43095,140.535846,1060
36.421079,140.537598,1620
36.431726,140.551483,2395
36.41895,140.503604,269
36.389566,140.542007,426
36.389986,140.546267,346
36.396788,140.544497,477
36.391251,140.558553,173
36.385642,140.543139,211
36.391589,140.556784,14
36.407584,140.541077,541
36.383226,140.537194,598
36.405529,140.53013,865
36.391786,140.533298,492
36.403108,140.523318,854
36.405917,140.536564,500
36.408783,140.528669,49
36.337964,140.588111,225
36.344006,140.580629,161
36.341604,140.585352,87
36.344795,140.586313,181
36.341394,140.589533,199
36.341097,140.593856,175
36.344569,140.595086,190
36.346691,140.598268,148
36.342637,140.602019,198
36.345789,140.602373,308
36.350195,140.605089,373
36.344866,140.592966,124
36.347029,140.591355,164
36.348297,140.594255,7
36.352263,140.598748,62
36.357347,140.595949,92
36.355328,140.597483,81
36.368621,140.602211,162
36.363932,140.599475,94
36.367132,140.592757,287
36.368555,140.579767,261
36.361864,140.587123,23
36.358103,140.587556,31
36.355085,140.590951,335
36.349652,140.587706,8
36.346511,140.588204,99
36.351744,140.586531,425
36.348322,140.582058,135
36.346818,140.576555,10
36.349577,140.578972,95
36.353154,140.573808,381
36.358014,140.571788,100
36.352482,140.566991,60
36.348197,140.587895,212
36.362841,140.612595,1213
36.376506,140.619091,816
36.390304,140.604637,734
36.349948,140.600378,21
36.346813,140.578291,8
36.362186,140.607652,292
36.358739,140.599655,33
36.355609,140.599729,28
36.355056,140.602341,107
36.355813,140.593739,193
36.351924,140.593845,218
36.352757,140.60453,5
36.34902,140.597262,4
36.350708,140.596207,5
36.391273,140.589425,91
36.410747,140.502777,569
36.431333,140.545921,320
36.415847,140.532125,430
35.962728,140.622188,121
35.97147,140.625799,197
35.981696,140.635435,2583
35.959054,140.625524,331
35.958172,140.653129,287
35.960894,140.64841,311
35.954526,140.638644,38
35.951073,140.641637,301
35.945293,140.64604,139
35.946759,140.656469,260
35.939329,140.656571,104
35.946886,140.635159,272
35.945651,140.628751,185
35.938132,140.639684,98
35.932639,140.644381,178
35.932669,140.654343,71
35.934712,140.630391,23
35.975052,140.603883,109
35.957745,140.616735,322
35.999252,140.602214,213
36.001003,140.616076,69
35.996189,140.626295,32
35.986658,140.611182,350
35.989286,140.629678,48
35.985271,140.623062,40
36.004714,140.640701,196
35.997176,140.647728,227
35.98887,140.645315,198
35.98814,140.655416,95
35.980037,140.648208,1223
35.979791,140.659834,348
35.974387,140.651798,218
35.971579,140.65481,235
35.971848,140.658949,299
35.967491,140.656932,315
35.964226,140.66253,2361
36.073834,140.604947,331
36.064462,140.608473,154
36.058369,140.611027,434
36.052815,140.617569,465
36.044168,140.621523,464
36.033056,140.625242,570
36.019088,140.629486,1157
36.011111,140.635455,312
36.01559,140.61313,189
36.009085,140.591841,94
36.017768,140.595898,574
36.027844,140.603595,199
36.038851,140.599871,923
36.041219,140.584413,657
36.054461,140.582599,478
36.065285,140.580985,271
35.96705,140.629529,553
35.957664,140.676621,66
35.975112,140.625337,365
35.971888,140.619303,320
35.939318,140.542723,1129
35.947704,140.538792,337
35.937723,140.551643,165
35.942216,140.573005,100
35.934803,140.57788,1867
35.953881,140.555343,641
35.972165,140.558138,118
35.958208,140.590179,190
35.948787,140.602189,29
35.981267,140.573515,324
35.992173,140.562755,102
35.989686,140.554268,169
35.998356,140.545777,95
35.960581,140.516445,248
35.968769,140.509043,278
35.97363,140.523483,122
35.987797,140.530421,80
35.993801,140.519156,97
35.954148,140.533907,689
35.972928,140.537944,224
35.950871,140.563108,174
35.953304,140.566285,44
35.948626,140.572108,177
35.951835,140.570844,36
35.952094,140.579897,109
35.958017,140.575027,151
35.956903,140.583559,12
35.965185,140.581665,214
35.953004,140.587167,153
35.953489,140.592292,128
35.956624,140.596836,177
35.960112,140.591823,41
35.963627,140.577657,180
35.962945,140.568852,107
35.935276,140.602628,293
35.962062,140.560986,431
35.932228,140.010429,155
35.952185,140.014023,92
35.956893,140.007357,20
35.937124,140.012288,1867
35.924247,139.987605,282
35.937666,139.984382,32
35.929316,140.000421,159
35.943881,139.957004,493
35.938037,139.972137,484
35.958016,139.974963,448
35.974026,139.964472,122
35.954608,139.943272,184
35.970635,139.948196,384
35.9304,139.995209,1366
35.942214,139.978343,1882
35.9689,139.977056,1037
35.965469,139.973585,875
35.968611,139.961954,1718
35.962212,139.965244,1474
35.925855,140.001585,685
35.944769,140.01411,2061
35.960879,139.98908,519
35.957098,139.999869,468
35.957021,139.983254,193
35.949683,139.982142,638
35.944921,139.983865,750
35.953645,139.995254,1102
35.952827,139.989762,513
36.540547,140.417091,266
36.544845,140.414495,247
36.545106,140.409018,263
36.550375,140.401756,453
36.549444,140.410957,200
36.551157,140.419886,189
36.552761,140.412112,124
36.557052,140.408634,225
36.560863,140.406663,117
36.558297,140.416053,21
36.555548,140.402356,336
36.562043,140.398135,380
36.573321,140.367428,355
36.559035,140.380899,260
36.544557,140.387027,354
36.583433,140.343985,59
36.600157,140.351072,137
36.586301,140.370505,39
36.597924,140.373315,56
36.588619,140.404642,183
36.597041,140.413426,138
36.572414,140.397238,502
36.586329,140.393797,102
36.585379,140.422374,94
36.573726,140.422588,89
36.565338,140.427785,152
36.551591,140.434552,150
36.515873,140.452074,98
36.522396,140.442754,171
36.530444,140.440258,77
36.531704,140.428334,605
36.541822,140.430486,313
36.519168,140.427876,258
36.525042,140.408516,325
36.536462,140.402857,344
36.510458,140.394492,280
36.53633,140.365436,164
36.546723,140.357131,192
36.651985,140.375063,166
36.629112,140.382701,607
36.609398,140.384784,488
36.610711,140.409297,124
36.616386,140.421144,66
36.611223,140.361437,107
36.627369,140.352829,33
36.669384,140.431096,150
36.64328,140.403168,181
36.675316,140.412829,17
36.67822,140.376496,163
36.704251,140.332632,29
36.662515,140.396508,45
36.574866,140.323993,66
36.586613,140.322399,84
36.580348,140.300368,115
36.589328,140.302939,18
36.600241,140.329501,442
36.634004,140.251318,87
36.630211,140.28265,156
36.616688,140.261959,37
36.607116,140.283485,12
36.600758,140.302094,40
36.594907,140.282581,33
36.599559,140.266653,39
36.59303,140.251932,68
36.558036,140.32478,359
36.56215,140.345663,156
36.5706,140.333504,60
36.569233,140.280857,183
36.566528,140.255127,128
36.577756,140.263317,38
36.582942,140.274759,48
36.566346,140.297976,27
36.542591,140.294078,159
36.552795,140.266992,71
36.536364,140.260949,25
36.639259,140.318419,83
36.661591,140.34355,228
36.677361,140.321246,110
36.681536,140.292593,355
36.680707,140.265755,150
36.671439,140.247295,262
36.448533,140.480305,461
36.463376,140.49375,5817
36.433604,140.464331,290
36.428053,140.487849,1423
36.419905,140.461133,157
36.417738,140.47054,207
36.410412,140.477936,688
36.412679,140.488459,126
36.490209,140.406494,95
36.48168,140.415118,41
36.47661,140.423023,79
36.461303,140.429895,347
36.473551,140.447367,331
36.468048,140.475441,625
36.45607,140.458852,715
36.489162,140.479627,335
36.488333,140.463502,68
36.48377,140.487218,100
36.4777,140.495861,277
36.496382,140.516174,350
36.496178,140.537473,203
36.482989,140.515771,672
36.489644,140.548286,356
36.472504,140.536266,198
36.467899,140.518979,442
36.456707,140.520341,207
36.46087,140.506793,510
36.503536,140.420664,152
36.509476,140.437336,297
36.502695,140.451593,910
36.494272,140.435308,270
36.48733,140.450483,478
36.498662,140.466938,96
36.48759,140.435026,674
36.45122,140.499478,391
36.313906,139.976487,286
36.313702,139.979546,139
36.312047,139.982177,46
36.311067,139.979658,20
36.310253,139.98058,40
36.310622,139.98267,20
36.310177,139.983924,51
36.308724,139.981956,102
36.307228,139.978394,33
36.309152,139.975988,67
36.305537,139.977863,31
36.305051,139.97624,73
36.305218,139.974435,124
36.307815,139.974966,70
36.311825,139.97281,169
36.310085,139.970366,207
36.307755,139.980202,116
36.304558,139.979217,38
36.309176,139.978914,16
36.308837,139.977492,90
36.310278,139.97834,8
36.301958,139.976626,176
36.303351,139.967646,256
36.306828,139.963291,140
36.312284,139.96467,68
36.321465,139.967651,536
36.32104,139.962943,26
36.314591,139.960062,33
36.314223,139.955425,57
36.321625,139.954091,14
36.310358,139.949958,122
36.312867,139.941502,148
36.304516,139.956675,102
36.305237,139.942671,321
36.303253,139.929649,388
36.312782,139.919326,970
36.299268,139.911863,249
36.291613,139.906346,445
36.284139,139.916502,650
36.314279,139.987981,509
36.317586,139.983009,220
36.312624,139.998427,318
36.310941,140.00088,16
36.318612,139.996701,214
36.327346,139.995838,160
36.324869,139.983234,151
36.331469,139.982032,42
36.305637,139.995609,297
36.299262,139.995699,106
36.302428,139.992003,81
36.302864,139.987887,511
36.291971,139.994875,83
36.286287,140.004173,62
36.281812,139.99513,25
36.281678,139.999228,31
36.289026,139.998696,38
36.293971,140.007155,158
36.303799,140.010735,329
36.334069,139.942992,142
36.343057,139.944717,116
36.34458,139.956069,40
36.335052,139.953178,58
36.325667,139.957564,50
36.329222,139.950504,43
36.323769,139.943777,159
36.330525,139.929487,63
36.319902,139.932644,204
36.333835,139.920619,133
36.338996,139.932658,20
36.334078,139.958389,24
36.337358,139.962141,35
36.344295,139.96166,14
36.34198,139.964705,13
36.355332,139.965668,26
36.34741,139.96369,11
36.337317,139.968644,36
36.334157,139.972654,701
36.349296,139.970129,284
36.36487,139.972986,484
36.352871,139.994859,108
36.341917,139.998738,147
36.355672,140.003013,54
36.369698,140.003451,69
36.365377,139.996331,53
36.362181,139.985923,91
36.353559,139.980846,77
36.345531,139.983555,98
36.337045,139.982864,34
36.336799,139.990361,26
36.285655,139.961458,530
36.281702,139.946387,1113
36.289687,139.94847,1617
36.291989,139.967216,436
36.292297,139.977676,508
36.275026,139.970596,330
36.268789,139.97147,173
36.279608,139.930545,398
36.301326,139.986591,29
36.288664,139.983455,59
36.290903,139.989478,101
36.281537,139.983402,42
36.275268,139.988812,74
36.262301,139.987285,118
36.263037,139.971833,265
36.298567,139.970793,213
36.303037,139.982714,311
36.296571,139.98325,132
36.362724,140.021323,721
36.362944,140.040696,189
36.340647,140.011785,264
36.327085,140.00964,135
36.315938,140.012197,220
36.32154,140.023389,481
36.344789,140.034998,96
36.341999,140.04334,82
36.332099,140.045904,138
36.335769,140.025472,1042
36.329887,140.038529,487
36.294984,140.032724,496
36.316555,140.031127,91
36.324122,140.044171,99
36.320754,140.040799,146
36.320811,140.050358,25
36.315615,140.048332,49
36.313643,140.038168,69
36.306948,140.039864,124
36.309148,140.048502,38
36.303079,140.049121,26
36.29994,140.043638,36
36.24354,140.056406,38
36.236244,140.050929,132
36.239622,140.042836,25
36.236374,140.034943,242
36.247702,140.038895,730
36.26441,140.043247,159
36.262505,140.027786,523
36.2651,140.05657,420
36.250555,140.05577,117
36.255615,140.050159,84
36.278244,140.044983,93
36.274917,140.06245,10
36.227108,140.033066,169
36.221387,140.020533,256
36.211504,140.015225,202
36.207964,140.036113,144
36.220047,140.051191,190
36.252637,140.008506,91
36.244549,140.00385,29
36.24916,140.016895,118
36.240588,140.013056,106
36.236888,140.017354,105
36.227491,140.010064,73
36.276832,140.006949,281
36.267111,140.008558,188
36.259798,140.013149,46
36.269274,139.997925,67
36.259862,140.002584,60
36.252203,139.998448,47
36.278777,140.032373,45
36.272906,140.029436,77
36.25153,140.023133,8
36.233516,140.001929,53
36.273478,139.911528,203
36.254482,139.897158,84
36.255645,139.904704,63
36.263024,139.913776,353
36.256395,139.922855,35
36.250248,139.913002,425
36.242113,139.915127,337
36.238145,139.920662,40
36.237634,139.918717,148
36.260773,139.931427,305
36.249457,139.940524,111
36.252573,139.947451,143
36.242293,139.945824,39
36.235166,139.948986,73
36.230893,139.96385,95
36.252394,139.957306,693
36.256524,139.974057,238
36.250626,139.979092,88
36.269801,139.945968,382
